20200501 013700;1.094910;1.094950;1.094900;1.094910;0
20200501 013800;1.094910;1.094930;1.094850;1.094850;0
20200501 013900;1.094860;1.094940;1.094780;1.094780;0
20200501 014000;1.094780;1.094810;1.094680;1.094690;0
20200501 014100;1.094700;1.094920;1.094700;1.094880;0
20200501 014200;1.094870;1.094870;1.094760;1.094800;0
20200501 014300;1.094800;1.094860;1.094760;1.094770;0
20200501 014400;1.094760;1.094760;1.094580;1.094670;0
20200501 014500;1.094660;1.094860;1.094640;1.094800;0
20200501 014600;1.094800;1.094820;1.094800;1.094810;0
20200501 014700;1.094830;1.094890;1.094800;1.094850;0
20200501 014800;1.094830;1.094890;1.094770;1.094770;0
20200501 014900;1.094760;1.094790;1.094640;1.094670;0
20200501 015000;1.094670;1.094760;1.094610;1.094760;0
20200501 015100;1.094760;1.094770;1.094660;1.094750;0
20200501 015200;1.094760;1.094820;1.094720;1.094730;0
20200501 015300;1.094730;1.094880;1.094730;1.094880;0
20200501 015400;1.094890;1.095260;1.094870;1.095260;0
20200501 015500;1.095240;1.095240;1.095160;1.095160;0
20200501 015600;1.095150;1.095180;1.095070;1.095110;0
20200501 015700;1.095110;1.095120;1.095000;1.095040;0
20200501 015800;1.095040;1.095150;1.095020;1.095090;0
20200501 015900;1.095110;1.095190;1.095020;1.095190;0
20200501 020000;1.095200;1.095760;1.095180;1.095580;0
20200501 020100;1.095580;1.096050;1.095580;1.095870;0
20200501 020200;1.095860;1.095870;1.095690;1.095770;0
20200501 020300;1.095770;1.095910;1.095720;1.095720;0
20200501 020400;1.095710;1.095910;1.095700;1.095890;0
20200501 020500;1.095890;1.095940;1.095640;1.095670;0
20200501 020600;1.095680;1.095870;1.095660;1.095870;0
20200501 020700;1.095850;1.095960;1.095810;1.095960;0
20200501 020800;1.095960;1.096100;1.095870;1.096100;0
20200501 020900;1.096100;1.096250;1.096040;1.096120;0
20200501 021000;1.096130;1.096180;1.096000;1.096060;0
20200501 021100;1.096070;1.096130;1.095950;1.096040;0
20200501 021200;1.096030;1.096250;1.096030;1.096090;0
20200501 021300;1.096080;1.096150;1.096010;1.096010;0
20200501 021400;1.096020;1.096080;1.096010;1.096010;0
20200501 021500;1.096010;1.096310;1.095950;1.096270;0
20200501 021600;1.096260;1.096260;1.096140;1.096200;0
20200501 021700;1.096190;1.096260;1.096190;1.096240;0
20200501 021800;1.096250;1.096430;1.096210;1.096430;0
20200501 021900;1.096440;1.096450;1.096320;1.096350;0
20200501 022000;1.096340;1.096340;1.096250;1.096250;0
20200501 022100;1.096260;1.096280;1.096080;1.096090;0
20200501 022200;1.096080;1.096260;1.096080;1.096260;0
20200501 022300;1.096260;1.096320;1.096210;1.096220;0
20200501 022400;1.096240;1.096300;1.096210;1.096270;0
20200501 022500;1.096270;1.096290;1.096130;1.096190;0
20200501 022600;1.096180;1.096210;1.096110;1.096110;0
20200501 022700;1.096110;1.096140;1.096050;1.096140;0
20200501 022800;1.096140;1.096150;1.096090;1.096110;0
20200501 022900;1.096120;1.096210;1.096110;1.096150;0
20200501 023000;1.096150;1.096250;1.096120;1.096170;0
20200501 023100;1.096170;1.096300;1.096170;1.096290;0
20200501 023200;1.096280;1.096400;1.096240;1.096300;0
20200501 023300;1.096300;1.096300;1.096110;1.096120;0
20200501 023400;1.096120;1.096120;1.095780;1.095800;0
20200501 023500;1.095790;1.095920;1.095780;1.095860;0
20200501 023600;1.095840;1.096050;1.095830;1.096050;0
20200501 023700;1.096050;1.096060;1.096000;1.096060;0
20200501 023800;1.096060;1.096100;1.096060;1.096060;0
20200501 023900;1.096060;1.096060;1.095900;1.095940;0
20200501 024000;1.095920;1.095920;1.095870;1.095890;0
20200501 024100;1.095900;1.095900;1.095880;1.095890;0
20200501 024200;1.095880;1.096040;1.095870;1.096020;0
20200501 024300;1.096020;1.096020;1.095740;1.095750;0
20200501 024400;1.095780;1.095800;1.095690;1.095690;0
20200501 024500;1.095680;1.095680;1.095530;1.095660;0
20200501 024600;1.095670;1.095790;1.095620;1.095620;0
20200501 024700;1.095650;1.095690;1.095490;1.095500;0
20200501 024800;1.095510;1.095620;1.095460;1.095500;0
20200501 024900;1.095480;1.095540;1.095350;1.095410;0
20200501 025000;1.095400;1.095590;1.095400;1.095450;0
20200501 025100;1.095440;1.095440;1.095320;1.095400;0
20200501 025200;1.095400;1.095480;1.095300;1.095460;0
20200501 025300;1.095470;1.095610;1.095470;1.095590;0
20200501 025400;1.095580;1.095680;1.095540;1.095550;0
20200501 025500;1.095560;1.095830;1.095550;1.095750;0
20200501 025600;1.095740;1.095890;1.095650;1.095890;0
20200501 025700;1.095870;1.096010;1.095780;1.095790;0
20200501 025800;1.095810;1.095830;1.095690;1.095700;0
20200501 025900;1.095750;1.095990;1.095750;1.095990;0
20200501 030000;1.095990;1.095990;1.095790;1.095890;0
20200501 030100;1.095890;1.096370;1.095870;1.096370;0
20200501 030200;1.096380;1.096660;1.096290;1.096650;0
20200501 030300;1.096650;1.096970;1.096630;1.096860;0
20200501 030400;1.096870;1.096870;1.096640;1.096670;0
20200501 030500;1.096680;1.096770;1.096660;1.096720;0
20200501 030600;1.096710;1.096740;1.096610;1.096690;0
20200501 030700;1.096670;1.096690;1.096350;1.096350;0
20200501 030800;1.096350;1.096570;1.096310;1.096570;0
20200501 030900;1.096570;1.096570;1.096470;1.096560;0
20200501 031000;1.096600;1.096730;1.096600;1.096690;0
20200501 031100;1.096680;1.096700;1.096460;1.096460;0
20200501 031200;1.096450;1.096460;1.096300;1.096320;0
20200501 031300;1.096310;1.096320;1.096250;1.096300;0
20200501 031400;1.096290;1.096350;1.095840;1.095880;0
20200501 031500;1.095890;1.096030;1.095880;1.095960;0
20200501 031600;1.095970;1.096200;1.095900;1.095960;0
20200501 031700;1.095970;1.096030;1.095890;1.095920;0
20200501 031800;1.095920;1.095950;1.095850;1.095850;0
20200501 031900;1.095860;1.095860;1.095490;1.095490;0
20200501 032000;1.095500;1.095620;1.095460;1.095530;0
20200501 032100;1.095540;1.095560;1.095390;1.095410;0
20200501 032200;1.095410;1.095540;1.095410;1.095540;0
20200501 032300;1.095540;1.095790;1.095540;1.095790;0
20200501 032400;1.095780;1.095930;1.095570;1.095660;0
20200501 032500;1.095630;1.095780;1.095590;1.095600;0
20200501 032600;1.095610;1.095630;1.095370;1.095390;0
20200501 032700;1.095400;1.095470;1.095240;1.095390;0
20200501 032800;1.095400;1.095580;1.095400;1.095430;0
20200501 032900;1.095410;1.095450;1.095290;1.095400;0
20200501 033000;1.095410;1.095470;1.095280;1.095360;0
20200501 033100;1.095360;1.095360;1.095210;1.095220;0
20200501 033200;1.095210;1.095300;1.095130;1.095240;0
20200501 033300;1.095250;1.095360;1.095040;1.095040;0
20200501 033400;1.095050;1.095220;1.094880;1.094960;0
20200501 033500;1.094940;1.095270;1.094900;1.095270;0
20200501 033600;1.095260;1.095580;1.095230;1.095480;0
20200501 033700;1.095470;1.095570;1.095330;1.095410;0
20200501 033800;1.095410;1.095570;1.095390;1.095480;0
20200501 033900;1.095460;1.095460;1.095100;1.095250;0
20200501 034000;1.095240;1.095530;1.095150;1.095530;0
20200501 034100;1.095530;1.095670;1.095500;1.095670;0
20200501 034200;1.095680;1.095680;1.095470;1.095610;0
20200501 034300;1.095620;1.095620;1.095390;1.095390;0
20200501 034400;1.095400;1.095540;1.095380;1.095510;0
20200501 034500;1.095500;1.095660;1.095450;1.095660;0
20200501 034600;1.095660;1.095870;1.095520;1.095810;0
20200501 034700;1.095810;1.095890;1.095710;1.095800;0
20200501 034800;1.095800;1.095840;1.095680;1.095820;0
20200501 034900;1.095820;1.095990;1.095820;1.095850;0
20200501 035000;1.095850;1.095860;1.095720;1.095820;0
20200501 035100;1.095830;1.095850;1.095490;1.095510;0
20200501 035200;1.095500;1.095590;1.095470;1.095570;0
20200501 035300;1.095570;1.095720;1.095570;1.095610;0
20200501 035400;1.095590;1.095860;1.095590;1.095830;0
20200501 035500;1.095790;1.095870;1.095710;1.095800;0
20200501 035600;1.095800;1.095880;1.095730;1.095880;0
20200501 035700;1.095900;1.096420;1.095900;1.096390;0
20200501 035800;1.096310;1.096440;1.096170;1.096440;0
20200501 035900;1.096430;1.096650;1.096380;1.096460;0
20200501 040000;1.096450;1.096480;1.096000;1.096370;0
20200501 040100;1.096360;1.096780;1.096310;1.096780;0
20200501 040200;1.096800;1.096850;1.096480;1.096550;0
20200501 040300;1.096550;1.096550;1.096330;1.096370;0
20200501 040400;1.096380;1.096520;1.096320;1.096410;0
20200501 040500;1.096400;1.096420;1.096220;1.096310;0
20200501 040600;1.096310;1.096450;1.096240;1.096290;0
20200501 040700;1.096280;1.096390;1.096240;1.096390;0
20200501 040800;1.096390;1.096430;1.096140;1.096140;0
20200501 040900;1.096150;1.096480;1.096150;1.096470;0
20200501 041000;1.096470;1.096580;1.096400;1.096410;0
20200501 041100;1.096410;1.096440;1.096260;1.096360;0
20200501 041200;1.096340;1.096340;1.096190;1.096250;0
20200501 041300;1.096240;1.096550;1.096230;1.096540;0
20200501 041400;1.096530;1.096530;1.096280;1.096430;0
20200501 041500;1.096430;1.096430;1.096040;1.096050;0
20200501 041600;1.096050;1.096150;1.095860;1.096100;0
20200501 041700;1.096100;1.096400;1.096030;1.096400;0
20200501 041800;1.096400;1.096460;1.096390;1.096410;0
20200501 041900;1.096420;1.096690;1.096330;1.096660;0
20200501 042000;1.096660;1.096760;1.096620;1.096650;0
20200501 042100;1.096650;1.096830;1.096620;1.096830;0
20200501 042200;1.096820;1.097420;1.096760;1.097400;0
20200501 042300;1.097410;1.097950;1.097320;1.097610;0
20200501 042400;1.097600;1.097730;1.097520;1.097630;0
20200501 042500;1.097610;1.097750;1.097490;1.097710;0
20200501 042600;1.097730;1.097760;1.097470;1.097560;0
20200501 042700;1.097570;1.097580;1.097110;1.097110;0
20200501 042800;1.097100;1.097110;1.096690;1.096760;0
20200501 042900;1.096760;1.096760;1.096690;1.096710;0
20200501 043000;1.096710;1.097020;1.096710;1.096970;0
20200501 043100;1.096970;1.097020;1.096830;1.096900;0
20200501 043200;1.096880;1.097060;1.096790;1.097050;0
20200501 043300;1.097030;1.097060;1.096860;1.097040;0
20200501 043400;1.097050;1.097250;1.097040;1.097200;0
20200501 043500;1.097210;1.097260;1.097080;1.097210;0
20200501 043600;1.097210;1.097210;1.096940;1.097010;0
20200501 043700;1.096990;1.097030;1.096890;1.096940;0
20200501 043800;1.096920;1.096920;1.096720;1.096720;0
20200501 043900;1.096730;1.096770;1.096580;1.096590;0
20200501 044000;1.096610;1.096900;1.096610;1.096820;0
20200501 044100;1.096810;1.096810;1.096540;1.096610;0
20200501 044200;1.096590;1.096770;1.096480;1.096770;0
20200501 044300;1.096760;1.097040;1.096640;1.097020;0
20200501 044400;1.097020;1.097260;1.097000;1.097210;0
20200501 044500;1.097190;1.097300;1.097040;1.097070;0
20200501 044600;1.097070;1.097160;1.096920;1.097120;0
20200501 044700;1.097110;1.097170;1.097030;1.097110;0
20200501 044800;1.097110;1.097220;1.097110;1.097150;0
20200501 044900;1.097140;1.097240;1.096930;1.096960;0
20200501 045000;1.096940;1.096980;1.096890;1.096950;0
20200501 045100;1.096940;1.097200;1.096940;1.097170;0
20200501 045200;1.097170;1.097380;1.097110;1.097380;0
20200501 045300;1.097380;1.097700;1.097380;1.097590;0
20200501 045400;1.097580;1.097670;1.097430;1.097540;0
20200501 045500;1.097540;1.097690;1.097500;1.097510;0
20200501 045600;1.097520;1.097530;1.097110;1.097150;0
20200501 045700;1.097160;1.097250;1.097100;1.097150;0
20200501 045800;1.097160;1.097510;1.097150;1.097460;0
20200501 045900;1.097460;1.097640;1.097460;1.097630;0
20200501 050000;1.097630;1.097650;1.097490;1.097570;0
20200501 050100;1.097550;1.097660;1.097510;1.097650;0
20200501 050200;1.097650;1.097740;1.097450;1.097470;0
20200501 050300;1.097480;1.097500;1.097400;1.097450;0
20200501 050400;1.097440;1.097630;1.097440;1.097570;0
20200501 050500;1.097560;1.097740;1.097560;1.097730;0
20200501 050600;1.097740;1.097920;1.097730;1.097910;0
20200501 050700;1.097920;1.097920;1.097790;1.097830;0
20200501 050800;1.097820;1.097910;1.097750;1.097750;0
20200501 050900;1.097740;1.097740;1.097550;1.097630;0
20200501 051000;1.097630;1.097660;1.097490;1.097610;0
20200501 051100;1.097600;1.097600;1.097420;1.097450;0
20200501 051200;1.097480;1.097560;1.097480;1.097560;0
20200501 051300;1.097570;1.097690;1.097550;1.097680;0
20200501 051400;1.097670;1.097810;1.097660;1.097770;0
20200501 051500;1.097760;1.097840;1.097630;1.097650;0
20200501 051600;1.097640;1.097660;1.097590;1.097600;0
20200501 051700;1.097590;1.097590;1.097390;1.097530;0
20200501 051800;1.097520;1.097820;1.097500;1.097820;0
20200501 051900;1.097830;1.097920;1.097830;1.097870;0
20200501 052000;1.097850;1.097960;1.097800;1.097810;0
20200501 052100;1.097820;1.097830;1.097700;1.097700;0
20200501 052200;1.097700;1.097760;1.097630;1.097760;0
20200501 052300;1.097750;1.097870;1.097700;1.097870;0
20200501 052400;1.097870;1.097940;1.097850;1.097920;0
20200501 052500;1.097920;1.097930;1.097860;1.097880;0
20200501 052600;1.097890;1.098420;1.097890;1.098410;0
20200501 052700;1.098410;1.098410;1.098260;1.098260;0
20200501 052800;1.098270;1.098490;1.098270;1.098470;0
20200501 052900;1.098480;1.098740;1.098470;1.098670;0
20200501 053000;1.098650;1.098650;1.098250;1.098400;0
20200501 053100;1.098390;1.098460;1.098210;1.098460;0
20200501 053200;1.098460;1.098470;1.098350;1.098370;0
20200501 053300;1.098370;1.098370;1.098050;1.098050;0
20200501 053400;1.098060;1.098380;1.098060;1.098380;0
20200501 053500;1.098360;1.098360;1.098140;1.098190;0
20200501 053600;1.098180;1.098180;1.097850;1.097960;0
20200501 053700;1.097960;1.098070;1.097900;1.097900;0
20200501 053800;1.097910;1.098010;1.097810;1.097890;0
20200501 053900;1.097890;1.097970;1.097800;1.097900;0
20200501 054000;1.097930;1.098270;1.097900;1.098270;0
20200501 054100;1.098270;1.098310;1.098170;1.098220;0
20200501 054200;1.098220;1.098350;1.098170;1.098200;0
20200501 054300;1.098210;1.098440;1.098210;1.098400;0
20200501 054400;1.098400;1.098400;1.098220;1.098310;0
20200501 054500;1.098310;1.098330;1.098210;1.098220;0
20200501 054600;1.098220;1.098400;1.098120;1.098320;0
20200501 054700;1.098320;1.098320;1.098060;1.098060;0
20200501 054800;1.098060;1.098190;1.098020;1.098180;0
20200501 054900;1.098180;1.098260;1.097970;1.097990;0
20200501 055000;1.098010;1.098160;1.097980;1.098050;0
20200501 055100;1.098050;1.098270;1.098050;1.098270;0
20200501 055200;1.098270;1.098270;1.098190;1.098220;0
20200501 055300;1.098210;1.098210;1.097980;1.098040;0
20200501 055400;1.098030;1.098290;1.097890;1.098290;0
20200501 055500;1.098290;1.098360;1.098250;1.098280;0
20200501 055600;1.098290;1.098380;1.098160;1.098160;0
20200501 055700;1.098180;1.098310;1.098120;1.098180;0
20200501 055800;1.098170;1.098260;1.098060;1.098060;0
20200501 055900;1.098070;1.098210;1.098040;1.098170;0
20200501 060000;1.098170;1.098340;1.098150;1.098260;0
20200501 060100;1.098280;1.098490;1.098260;1.098460;0
20200501 060200;1.098460;1.098590;1.098420;1.098570;0
20200501 060300;1.098560;1.098560;1.098390;1.098460;0
20200501 060400;1.098460;1.098460;1.098330;1.098380;0
20200501 060500;1.098380;1.098460;1.098360;1.098460;0
20200501 060600;1.098450;1.098470;1.098200;1.098260;0
20200501 060700;1.098270;1.098480;1.098260;1.098470;0
20200501 060800;1.098460;1.098620;1.098420;1.098530;0
20200501 060900;1.098530;1.098620;1.098460;1.098610;0
20200501 061000;1.098610;1.098610;1.098460;1.098470;0
20200501 061100;1.098470;1.098600;1.098460;1.098480;0
20200501 061200;1.098480;1.098520;1.098440;1.098470;0
20200501 061300;1.098480;1.098600;1.098440;1.098440;0
20200501 061400;1.098440;1.098530;1.098440;1.098450;0
20200501 061500;1.098450;1.098500;1.098380;1.098380;0
20200501 061600;1.098390;1.098520;1.098310;1.098520;0
20200501 061700;1.098520;1.098540;1.098430;1.098510;0
20200501 061800;1.098520;1.098570;1.098460;1.098460;0
20200501 061900;1.098460;1.098560;1.098460;1.098550;0
20200501 062000;1.098550;1.098610;1.098460;1.098490;0
20200501 062100;1.098500;1.098520;1.098420;1.098490;0
20200501 062200;1.098500;1.098610;1.098490;1.098610;0
20200501 062300;1.098600;1.098960;1.098590;1.098940;0
20200501 062400;1.098930;1.098930;1.098720;1.098720;0
20200501 062500;1.098730;1.098770;1.098610;1.098620;0
20200501 062600;1.098620;1.098680;1.098550;1.098580;0
20200501 062700;1.098570;1.098690;1.098530;1.098680;0
20200501 062800;1.098670;1.098670;1.098510;1.098510;0
20200501 062900;1.098510;1.098620;1.098460;1.098530;0
20200501 063000;1.098540;1.098780;1.098540;1.098730;0
20200501 063100;1.098740;1.098780;1.098550;1.098780;0
20200501 063200;1.098800;1.098850;1.098670;1.098710;0
20200501 063300;1.098720;1.098840;1.098720;1.098810;0
20200501 063400;1.098820;1.098990;1.098820;1.098950;0
20200501 063500;1.098960;1.098980;1.098900;1.098920;0
20200501 063600;1.098910;1.098910;1.098790;1.098810;0
20200501 063700;1.098820;1.098820;1.098490;1.098550;0
20200501 063800;1.098560;1.098610;1.098220;1.098230;0
20200501 063900;1.098220;1.098400;1.098220;1.098360;0
20200501 064000;1.098360;1.098420;1.098360;1.098400;0
20200501 064100;1.098400;1.098480;1.098300;1.098390;0
20200501 064200;1.098400;1.098420;1.098140;1.098260;0
20200501 064300;1.098260;1.098300;1.098130;1.098140;0
20200501 064400;1.098150;1.098150;1.097790;1.097960;0
20200501 064500;1.097950;1.098170;1.097880;1.097890;0
20200501 064600;1.097890;1.097950;1.097840;1.097910;0
20200501 064700;1.097930;1.097970;1.097910;1.097960;0
20200501 064800;1.097950;1.098010;1.097790;1.097870;0
20200501 064900;1.097860;1.097920;1.097800;1.097800;0
20200501 065000;1.097790;1.097840;1.097720;1.097720;0
20200501 065100;1.097700;1.097800;1.097610;1.097790;0
20200501 065200;1.097790;1.098020;1.097770;1.098020;0
20200501 065300;1.098000;1.098080;1.097820;1.097910;0
20200501 065400;1.097900;1.097920;1.097840;1.097880;0
20200501 065500;1.097880;1.097960;1.097820;1.097820;0
20200501 065600;1.097820;1.097970;1.097790;1.097960;0
20200501 065700;1.097970;1.098150;1.097940;1.098150;0
20200501 065800;1.098140;1.098370;1.098110;1.098280;0
20200501 065900;1.098290;1.098290;1.098120;1.098120;0
20200501 070000;1.098130;1.098150;1.097990;1.098000;0
20200501 070100;1.098010;1.098120;1.097940;1.098010;0
20200501 070200;1.098010;1.098060;1.097940;1.097990;0
20200501 070300;1.097980;1.098000;1.097900;1.097910;0
20200501 070400;1.097880;1.097940;1.097850;1.097850;0
20200501 070500;1.097830;1.097830;1.097650;1.097690;0
20200501 070600;1.097690;1.097690;1.097550;1.097550;0
20200501 070700;1.097580;1.097770;1.097580;1.097610;0
20200501 070800;1.097620;1.097870;1.097620;1.097750;0
20200501 070900;1.097750;1.098090;1.097750;1.098030;0
20200501 071000;1.098030;1.098080;1.097930;1.097970;0
20200501 071100;1.097970;1.098080;1.097950;1.098010;0
20200501 071200;1.098020;1.098020;1.097860;1.097900;0
20200501 071300;1.097900;1.097910;1.097740;1.097870;0
20200501 071400;1.097850;1.097990;1.097850;1.097970;0
20200501 071500;1.097970;1.098010;1.097930;1.098000;0
20200501 071600;1.098010;1.098310;1.098010;1.098170;0
20200501 071700;1.098160;1.098270;1.098070;1.098170;0
20200501 071800;1.098170;1.098200;1.098000;1.098100;0
20200501 071900;1.098110;1.098180;1.098000;1.098010;0
20200501 072000;1.098020;1.098320;1.098020;1.098280;0
20200501 072100;1.098260;1.098260;1.098180;1.098210;0
20200501 072200;1.098200;1.098360;1.098200;1.098230;0
20200501 072300;1.098220;1.098240;1.098100;1.098100;0
20200501 072400;1.098110;1.098110;1.098040;1.098050;0
20200501 072500;1.098050;1.098050;1.097800;1.097820;0
20200501 072600;1.097830;1.097970;1.097820;1.097860;0
20200501 072700;1.097860;1.097890;1.097720;1.097780;0
20200501 072800;1.097770;1.097840;1.097570;1.097650;0
20200501 072900;1.097650;1.097950;1.097630;1.097910;0
20200501 073000;1.097900;1.097940;1.097630;1.097630;0
20200501 073100;1.097640;1.097780;1.097640;1.097660;0
20200501 073200;1.097670;1.097800;1.097450;1.097540;0
20200501 073300;1.097540;1.097540;1.097450;1.097460;0
20200501 073400;1.097450;1.097590;1.097430;1.097480;0
20200501 073500;1.097480;1.097540;1.097450;1.097510;0
20200501 073600;1.097510;1.097710;1.097510;1.097700;0
20200501 073700;1.097700;1.097860;1.097690;1.097760;0
20200501 073800;1.097770;1.097800;1.097760;1.097800;0
20200501 073900;1.097790;1.097810;1.097660;1.097760;0
20200501 074000;1.097770;1.097850;1.097760;1.097820;0
20200501 074100;1.097810;1.097870;1.097730;1.097850;0
20200501 074200;1.097880;1.097990;1.097800;1.097960;0
20200501 074300;1.097950;1.098000;1.097760;1.097760;0
20200501 074400;1.097770;1.097890;1.097750;1.097840;0
20200501 074500;1.097840;1.097860;1.097680;1.097790;0
20200501 074600;1.097810;1.097930;1.097790;1.097840;0
20200501 074700;1.097830;1.097830;1.097690;1.097790;0
20200501 074800;1.097820;1.097930;1.097750;1.097750;0
20200501 074900;1.097760;1.097800;1.097630;1.097710;0
20200501 075000;1.097710;1.097830;1.097660;1.097720;0
20200501 075100;1.097710;1.097710;1.097540;1.097540;0
20200501 075200;1.097540;1.097540;1.097350;1.097390;0
20200501 075300;1.097400;1.097580;1.097350;1.097390;0
20200501 075400;1.097390;1.097430;1.097220;1.097380;0
20200501 075500;1.097370;1.097370;1.097250;1.097310;0
20200501 075600;1.097310;1.097450;1.097260;1.097390;0
20200501 075700;1.097380;1.097390;1.097080;1.097080;0
20200501 075800;1.097080;1.097260;1.097070;1.097250;0
20200501 075900;1.097240;1.097320;1.097200;1.097290;0
20200501 080000;1.097310;1.097460;1.097310;1.097450;0
20200501 080100;1.097440;1.097520;1.097370;1.097480;0
